"ID number","Word","Part of Speech","CEFR","Points","","","",""
"4353","holding","Noun","“C1”","2","","","",""
"4354","performer","Noun","“C1”","2","","","",""
"4355","prestigious","Adjective","“C1”","2","","","",""
"4356","minimal","Adjective","“C1”","2","","","",""
"4357","breach","Noun","“C1”","2","","","",""
"4358","wisdom","Noun","“C1”","2","","","",""
"4359","coordinate","Verb","“C1”","2","","","",""
"4360","portrait","Noun","“C1”","2","","","",""
"4361","printing","Noun","“C1”","2","","","",""
"4362","respective","Adjective","“C1”","2","","","",""
"4363","erect","Verb","“C1”","2","","","",""
"4364","power","Verb","“C1”","2","","","",""
"4365","exclusion","Noun","“C1”","2","","","",""
"4366","trade","Verb","“C1”","2","","","",""
"4367","logic","Noun","“C1”","2","","","",""
"4368","peaceful","Adjective","“C1”","2","","","",""
"4369","prospective","Adjective","“C1”","2","","","",""
"4370","jointly","Adverb","“C1”","2","","","",""
"4371","accurately","Adverb","“C1”","2","","","",""
"4372","preliminary","Adjective","“C1”","2","","","",""
"4373","hidden","Adjective","“C1”","2","","","",""
"4374","technological","Adjective","“C1”","2","","","",""
"4375","volunteer","Verb","“C1”","2","","","",""
"4376","simultaneously","Adverb","“C1”","2","","","",""
"4377","confirmation","Noun","“C1”","2","","","",""
"4378","controversial","Adjective","“C1”","2","","","",""
"4379","embed","Verb","“C2”","1","","","",""
"4380","fleet","Noun","“C1”","2","","","",""
"4381","confront","Verb","“C1”","2","","","",""
"4382","companion","Noun","“C1”","2","","","",""
"4383","free","Verb","“C1”","2","","","",""
"4384","prescribe","Verb","“C1”","2","","","",""
"4385","coastal","Adjective","“C1”","2","","","",""
"4386","institutional","Adjective","“C1”","2","","","",""
"4387","desirable","Adjective","“C1”","2","","","",""
"4388","underpin","Verb","“C1”","2","","","",""
"4389","sponsor","Noun","“C1”","2","","","",""
"4390","essence","Noun","“C1”","2","","","",""
"4391","statistical","Adjective","“C1”","2","","","",""
"4392","compatible","Adjective","“C1”","2","","","",""
"4393","supportive","Adjective","“C1”","2","","","",""
"4394","incur","Verb","“C1”","2","","","",""
"4395","acute","Adjective","“C1”","2","","","",""
"4396","invaluable","Adjective","“C1”","2","","","",""
"4397","depart","Verb","“C1”","2","","","",""
"4398","variable","Adjective","“C1”","2","","","",""
"4399","briefing","Noun","“C1”","2","","","",""
"4400","diagnose","Verb","“C1”","2","","","",""
"4401","legacy","Noun","“C1”","2","","","",""
"4402","broadcast","Noun","“C1”","2","","","",""
"4403","shortage","Noun","“C1”","2","","","",""
"4404","talented","Adjective","“C1”","2","","","",""
"4405","virtue","Noun","“C1”","2","","","",""
"4406","characterise","Verb","“C1”","2","","","",""
"4407","notable","Adjective","“C1”","2","","","",""
"4408","academic","Noun","“C1”","2","","","",""
"4409","pdf","Noun","“C1”","2","","","",""
"4410","terminal","Noun","“C1”","2","","","",""
"4411","contributor","Noun","“C1”","2","","","",""
"4412","tourism","Noun","“C1”","2","","","",""
"4413","adoption","Noun","“C1”","2","","","",""
"4414","creativity","Noun","“C1”","2","","","",""
"4415","allocation","Noun","“C1”","2","","","",""
"4416","isolate","Verb","“C1”","2","","","",""
"4417","contrast","Verb","“C1”","2","","","",""
"4418","deploy","Verb","“C1”","2","","","",""
"4419","encompass","Verb","“C1”","2","","","",""
"4420","excessive","Adjective","“C1”","2","","","",""
"4421","ambitious","Adjective","“C1”","2","","","",""
"4422","disadvantage","Noun","“C1”","2","","","",""
"4423","dramatically","Adverb","“C1”","2","","","",""
"4424","conviction","Noun","“C1”","2","","","",""
"4425","geographical","Adjective","“C1”","2","","","",""
"4426","courtesy","Noun","“C1”","2","","","",""
"4427","accessibility","Noun","“C1”","2","","","",""
"4428","systematic","Adjective","“C1”","2","","","",""
"4429","progressive","Adjective","“C1”","2","","","",""
"4430","computing","Noun","“C1”","2","","","",""
"4431","confine","Verb","“C1”","2","","","",""
"4432","wholly","Adverb","“C1”","2","","","",""
"4433","satisfactory","Adjective","“C1”","2","","","",""
"4434","parliamentary","Adjective","“C1”","2","","","",""
"4435","condemn","Verb","“C1”","2","","","",""
"4436","corporation","Noun","“C1”","2","","","",""
"4437","remainder","Noun","“C1”","2","","","",""
"4438","narrative","Noun","“C1”","2","","","",""
"4439","parallel","Adjective","“C1”","2","","","",""
"4440","depict","Verb","“C1”","2","","","",""
"4441","vertical","Adjective","“C1”","2","","","",""
"4442","memorable","Adjective","“C1”","2","","","",""
"4443","instruct","Verb","“C1”","2","","","",""
"4444","progression","Noun","“C1”","2","","","",""
"4445","adverse","Adjective","“C1”","2","","","",""
"4446","fate","Noun","“C1”","2","","","",""
"4447","seize","Verb","“C1”","2","","","",""
"4448","appreciation","Noun","“C1”","2","","","",""
"4449","currency","Noun","“C1”","2","","","",""
"4450","thorough","Adjective","“C1”","2","","","",""
"4451","publicly","Adverb","“C1”","2","","","",""
"4452","balanced","Adjective","“C1”","2","","","",""
"4453","additionally","Adverb","“C1”","2","","","",""
"4454","networking","Noun","“C1”","2","","","",""
"4455","informative","Adjective","“C1”","2","","","",""
"4456","aspiration","Noun","“C1”","2","","","",""
"4457","cluster","Noun","“C1”","2","","","",""
"4458","administrator","Noun","“C1”","2","","","",""
"4459","governance","Noun","“C2”","1","","","",""
"4460","accomplish","Verb","“C1”","2","","","",""
"4461","reliability","Noun","“C1”","2","","","",""
"4462","agriculture","Noun","“C1”","2","","","",""
"4463","oversee","Verb","“C1”","2","","","",""
"4464","worldwide","Adjective","“C1”","2","","","",""
"4465","generic","Adjective","“C1”","2","","","",""
"4466","accounting","Noun","“C1”","2","","","",""
"4467","density","Noun","“C1”","2","","","",""
"4468","functionality","Noun","“C1”","2","","","",""
"4469","striking","Adjective","“C1”","2","","","",""
"4470","embark","Verb","“C1”","2","","","",""
"4471","entity","Noun","“C1”","2","","","",""
"4472","efficiently","Adverb","“C1”","2","","","",""
"4473","popularity","Noun","“C1”","2","","","",""
"4474","prediction","Noun","“C1”","2","","","",""
"4475","dominant","Adjective","“C1”","2","","","",""
"4476","seemingly","Adverb","“C1”","2","","","",""
"4477","surroundings","Noun","“C1”","2","","","",""
"4478","thesis","Noun","“C1”","2","","","",""
"4479","anger","Noun","“C1”","2","","","",""
"4480","influential","Adjective","“C1”","2","","","",""
"4481","celebrity","Noun","“C1”","2","","","",""
"4482","inadequate","Adjective","“C1”","2","","","",""
"4483","coaching","Noun","“C1”","2","","","",""
"4484","hazard","Noun","“C1”","2","","","",""
"4485","consensus","Noun","“C1”","2","","","",""
"4486","finance","Verb","“C1”","2","","","",""
"4487","intensity","Noun","“C1”","2","","","",""
"4488","referral","Noun","“C1”","2","","","",""
"4489","classification","Noun","“C1”","2","","","",""
"4490","productivity","Noun","“C1”","2","","","",""
"4491","sensitivity","Noun","“C1”","2","","","",""
"4492","enhanced","Adjective","“C1”","2","","","",""
"4493","reporting","Noun","“C1”","2","","","",""
"4494","spite","Noun","“C1”","2","","","",""
"4495","refresh","Verb","“C1”","2","","","",""
"4497","attribute","Noun","“C1”","2","","","",""
"4500","literacy","Noun","“C1”","2","","","",""
"4502","execution","Noun","“C1”","2","","","",""
"4503","consciousness","Noun","“C1”","2","","","",""
"4504","foster","Verb","“C1”","2","","","",""
"4505","tactic","Noun","“C1”","2","","","",""
"4506","yield","Verb","“C1”","2","","","",""
"4507","refugee","Noun","“C1”","2","","","",""
"4508","classic","Noun","“C1”","2","","","",""
"4509","Olympics","Noun","“C1”","2","","","",""
"4510","meaningful","Adjective","“C1”","2","","","",""
"4511","kindly","Adverb","“C1”","2","","","",""
"4512","isolation","Noun","“C1”","2","","","",""
"4513","invasion","Noun","“C1”","2","","","",""
"4514","substantially","Adverb","“C1”","2","","","",""
"4515","static","Adjective","“C1”","2","","","",""
"4516","advisor","Noun","“C1”","2","","","",""
"4517","specified","Adjective","“C1”","2","","","",""
"4518","profound","Adjective","“C1”","2","","","",""
"4519","legitimate","Adjective","“C1”","2","","","",""
"4520","simulation","Noun","“C1”","2","","","",""
"4521","productive","Adjective","“C1”","2","","","",""
"4522","classify","Verb","“C1”","2","","","",""
"4523","elegant","Adjective","“C1”","2","","","",""
"4524","obstacle","Noun","“C1”","2","","","",""
"4525","clarity","Noun","“C1”","2","","","",""
"4526","import","Noun","“C1”","2","","","",""
"4527","Satan","Noun","“C1”","2","","","",""
"4528","inappropriate","Adjective","“C1”","2","","","",""
"4529","quarterly","Adjective","“C1”","2","","","",""
"4530","mailing","Noun","“C1”","2","","","",""
"4531","enthusiast","Noun","“C1”","2","","","",""
"4533","counsel","Verb","“C1”","2","","","",""
"4534","mainstream","Adjective","“C1”","2","","","",""
"4535","endless","Adjective","“C1”","2","","","",""
"4536","simplify","Verb","“C1”","2","","","",""
"4537","detection","Noun","“C1”","2","","","",""
"4538","appropriately","Adverb","“C1”","2","","","",""
"4539","partially","Adverb","“C1”","2","","","",""
"4540","template","Noun","“C1”","2","","","",""
"4541","explicit","Adjective","“C1”","2","","","",""
"4542","risk","Verb","“C1”","2","","","",""
"4543","gathering","Noun","“C1”","2","","","",""
"4544","graduate","Verb","“C1”","2","","","",""
"4545","greet","Verb","“C1”","2","","","",""
"4546","attain","Verb","“C1”","2","","","",""
"4547","diameter","Noun","“C1”","2","","","",""
"4548","spokesman","Noun","“C1”","2","","","",""
"4549","mathematics","Noun","“C1”","2","","","",""
"4550","extensively","Adverb","“C1”","2","","","",""
"4551","architectural","Adjective","“C1”","2","","","",""
"4552","induce","Verb","“C1”","2","","","",""
"4553","adaptation","Noun","“C1”","2","","","",""
"4554","compromise","Verb","“C1”","2","","","",""
"4555","scholarship","Noun","“C1”","2","","","",""
"4556","inhabitant","Noun","“C1”","2","","","",""
"4557","delight","Noun","“C1”","2","","","",""
"4558","sharing","Noun","“C1”","2","","","",""
"4559","supervise","Verb","“C1”","2","","","",""
"4560","accelerate","Verb","“C1”","2","","","",""
"4561","declaration","Noun","“C1”","2","","","",""
"4562","position","Verb","“C1”","2","","","",""
"4564","widen","Verb","“C1”","2","","","",""
"4565","orientation","Noun","“C1”","2","","","",""
"4566","pathway","Noun","“C1”","2","","","",""
"4568","competent","Adjective","“C1”","2","","","",""
"4569","mathematical","Adjective","“C1”","2","","","",""
"4570","desktop","Noun","“C1”","2","","","",""
"4571","terrorism","Noun","“C1”","2","","","",""
"4572","rival","Noun","“C1”","2","","","",""
"4573","marine","Adjective","“C1”","2","","","",""
"4574","dispose","Verb","“C1”","2","","","",""
"4575","ie","Abbreviation","“C1”","2","","","",""
"4576","faculty","Noun","“C1”","2","","","",""
"4577","equation","Noun","“C1”","2","","","",""
"4578","single","Noun","“C1”","2","","","",""
"4579","likewise","Adverb","“C1”","2","","","",""
"4580","particle","Noun","“C1”","2","","","",""
"4581","discretion","Noun","“C1”","2","","","",""
"4582","ethic","Noun","“C1”","2","","","",""
"4583","tutorial","Noun","“C1”","2","","","",""
"4584","pricing","Noun","“C1”","2","","","",""
"4585","formulate","Verb","“C1”","2","","","",""
"4586","underway","Adjective","“C1”","2","","","",""
"4587","viewing","Noun","“C1”","2","","","",""
"4588","recipient","Noun","“C1”","2","","","",""
"4589","equity","Noun","“C1”","2","","","",""
"4590","photographic","Adjective","“C1”","2","","","",""
"4591","monument","Noun","“C1”","2","","","",""
"4593","portray","Verb","“C1”","2","","","",""
"4594","activist","Noun","“C1”","2","","","",""
"4595","attachment","Noun","“C1”","2","","","",""
"4596","disclose","Verb","“C1”","2","","","",""
"4597","vibrant","Adjective","“C1”","2","","","",""
"4598","summit","Noun","“C1”","2","","","",""
"4599","retrieve","Verb","“C1”","2","","","",""
"4600","armed","Adjective","“C1”","2","","","",""
"4601","accredit","Verb","“C2”","1","","","",""
"4602","ship","Verb","“C1”","2","","","",""
"4603","mirror","Verb","“C1”","2","","","",""
"4604","working","Adjective","“C1”","2","","","",""
"4605","crash","Verb","“C1”","2","","","",""
"4606","lyric","Noun","“C1”","2","","","",""
"4607","royal","Adjective","“C1”","2","","","",""
"4608","liberal","Adjective","“C1”","2","","","",""
"4609","leather","Noun","“C1”","2","","","",""
"4610","banner","Noun","“C1”","2","","","",""
"4611","collapse","Noun","“C1”","2","","","",""
"4612","well","Noun","“C1”","2","","","",""
"4613","tragedy","Noun","“C1”","2","","","",""
"4614","sail","Verb","“C1”","2","","","",""
"4616","unfair","Adjective","“C1”","2","","","",""
"4617","bug","Noun","“C1”","2","","","",""
"4618","accessory","Noun","“C1”","2","","","",""
"4619","Syria","Noun","“C1”","2","","","",""
"4620","bulk","Noun","“C1”","2","","","",""
"4621","monitor","Noun","“C1”","2","","","",""
"4622","turnover","Noun","“C1”","2","","","",""
"4623","super","Adjective","“C1”","2","","","",""
"4624","collapse","Verb","“C1”","2","","","",""
"4625","packaging","Noun","“C1”","2","","","",""
"4626","evil","Noun","“C1”","2","","","",""
"4627","fitting","Adjective","“C1”","2","","","",""
"4628","across","Adverb","“C1”","2","","","",""
"4629","parliament","Noun","“C1”","2","","","",""
"4630","pole","Noun","“C1”","2","","","",""
"4631","observer","Noun","“C1”","2","","","",""
"4632","compact","Adjective","“C1”","2","","","",""
"4633","runner","Noun","“C1”","2","","","",""
"4634","instructor","Noun","“C1”","2","","","",""
"4635","ton","Noun","“C1”","2","","","",""
"4636","brave","Adjective","“C1”","2","","","",""
"4637","license","Verb","“C1”","2","","","",""
